complexity,cost,feature_based_cost
18.0,0.0,0.0
17.0,0.010424,0.0
17.0,0.0,0.0
19.0,0.010424,0.0
17.0,0.0,0.0
14.0,0.0,0.0
19.0,0.010424,0.0
17.0,0.010424,0.0
15.0,0.020848,0.0
19.0,0.010424,0.0
19.0,0.010424,0.0
13.0,0.020848,0.0
17.0,0.010424,0.0
16.0,0.010424,0.0
16.0,0.020848,0.0
18.0,0.020848,0.0
17.0,0.0,0.0
16.0,0.010424,0.0
16.0,0.0,0.0
18.0,0.010424,0.0
18.0,0.010424,0.0
15.0,0.010424,0.0
19.0,0.010424,0.0
18.0,0.020848,0.0
17.0,0.010424,0.0
15.0,0.020848,0.0
16.0,0.010424,0.0
17.0,0.010424,0.0
16.0,0.020848,0.0
16.0,0.020848,0.0
14.0,0.031272,0.0
18.0,0.020848,0.0
19.0,0.020848,0.0
17.0,0.010424,0.0
16.0,0.020848,0.0
16.0,0.010424,0.0
18.0,0.020848,0.0
16.0,0.010424,0.0
13.0,0.010424,0.0
18.0,0.020848,0.0
16.0,0.020848,0.0
14.0,0.031272,0.0
18.0,0.020848,0.0
18.0,0.020848,0.0
12.0,0.031272,0.0
14.0,0.041696,0.0
13.0,0.05212,0.0
20.0,0.010424,0.0
19.0,0.020848,0.0
19.0,0.010424,0.0
19.0,0.020848,0.0
17.0,0.0,0.0
17.0,0.010424,0.0
16.0,0.0,0.0
15.0,0.0,0.0
16.0,0.010424,0.0
16.0,0.010424,0.0
14.0,0.010424,0.0
18.0,0.010424,0.0
18.0,0.010424,0.0
16.0,0.020848,0.0
15.0,0.010424,0.0
16.0,0.010424,0.0
13.0,0.020848,0.0
20.0,0.010424,0.0
19.0,0.020848,0.0
19.0,0.010424,0.0
19.0,0.020848,0.0
19.0,0.010424,0.0
18.0,0.020848,0.0
19.0,0.020848,0.0
14.0,0.020848,0.0
13.0,0.031272,0.0
12.0,0.05212,0.0
17.0,0.0,0.0
16.0,0.010424,0.0
16.0,0.0,0.0
19.0,0.010424,0.0
16.0,0.0,0.0
14.0,0.0,0.0
19.0,0.010424,0.0
16.0,0.010424,0.0
15.0,0.020848,0.0
18.0,0.010424,0.0
18.0,0.010424,0.0
13.0,0.020848,0.0
16.0,0.010424,0.0
15.0,0.010424,0.0
15.0,0.020848,0.0
17.0,0.020848,0.0
16.0,0.0,0.0
15.0,0.010424,0.0
14.0,0.0,0.0
17.0,0.010424,0.0
16.0,0.010424,0.0
14.0,0.010424,0.0
18.0,0.010424,0.0
17.0,0.020848,0.0
19.0,0.010424,0.0
18.0,0.020848,0.0
18.0,0.010424,0.0
