complexity,cost,feature_based_cost
18.0,0.0,0.0
17.0,0.01522,0.015219721329046086
17.0,0.0,0.0
20.0,0.01522,0.015219721329046086
17.0,0.0,0.0
16.0,0.0,0.0
20.0,0.01522,0.015219721329046086
17.0,0.01522,0.015219721329046086
16.0,0.03044,0.03043944265809217
20.0,0.01522,0.015219721329046086
20.0,0.01522,0.015219721329046086
15.0,0.03044,0.03043944265809217
17.0,0.01522,0.0
17.0,0.01522,0.0
16.0,0.03044,0.015219721329046086
19.0,0.03044,0.015219721329046086
17.0,0.0,0.0
16.0,0.01522,0.015219721329046086
17.0,0.0,0.0
20.0,0.01522,0.015219721329046086
18.0,0.01522,0.0
17.0,0.01522,0.0
20.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
17.0,0.01522,0.0
15.0,0.03044,0.0
17.0,0.01522,0.0
16.0,0.01522,0.0
16.0,0.03044,0.0
16.0,0.03044,0.015219721329046086
14.0,0.04566,0.015219721329046086
19.0,0.03044,0.015219721329046086
19.0,0.03044,0.015219721329046086
17.0,0.01522,0.015219721329046086
16.0,0.03044,0.03043944265809217
16.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
16.0,0.01522,0.015219721329046086
15.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
16.0,0.03044,0.03043944265809217
15.0,0.04566,0.045659163987138256
19.0,0.03044,0.03043944265809217
19.0,0.03044,0.03043944265809217
14.0,0.04566,0.045659163987138256
14.0,0.06088,0.03043944265809217
13.0,0.0761,0.045659163987138256
19.0,0.01522,0.015219721329046086
18.0,0.03044,0.03043944265809217
19.0,0.01522,0.015219721329046086
20.0,0.03044,0.03043944265809217
17.0,0.0,0.0
16.0,0.01522,0.0
17.0,0.0,0.0
15.0,0.0,0.0
16.0,0.01522,0.0
16.0,0.01522,0.015219721329046086
14.0,0.01522,0.015219721329046086
20.0,0.01522,0.015219721329046086
18.0,0.01522,0.0
16.0,0.03044,0.0
17.0,0.01522,0.0
16.0,0.01522,0.0
15.0,0.03044,0.0
19.0,0.01522,0.015219721329046086
18.0,0.03044,0.03043944265809217
19.0,0.01522,0.015219721329046086
20.0,0.03044,0.03043944265809217
20.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
19.0,0.03044,0.015219721329046086
14.0,0.03044,0.03043944265809217
13.0,0.04566,0.045659163987138256
14.0,0.0761,0.045659163987138256
17.0,0.0,0.0
16.0,0.01522,0.015219721329046086
16.0,0.0,0.0
18.0,0.01522,0.015219721329046086
16.0,0.0,0.0
14.0,0.0,0.0
18.0,0.01522,0.015219721329046086
16.0,0.01522,0.015219721329046086
15.0,0.03044,0.03043944265809217
19.0,0.01522,0.015219721329046086
19.0,0.01522,0.015219721329046086
13.0,0.03044,0.03043944265809217
17.0,0.01522,0.0
15.0,0.01522,0.0
16.0,0.03044,0.015219721329046086
18.0,0.03044,0.015219721329046086
17.0,0.0,0.0
16.0,0.01522,0.015219721329046086
16.0,0.0,0.0
18.0,0.01522,0.015219721329046086
17.0,0.01522,0.0
15.0,0.01522,0.0
20.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
20.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
19.0,0.01522,0.015219721329046086
17.0,0.03044,0.03043944265809217
19.0,0.01522,0.015219721329046086
17.0,0.01522,0.015219721329046086
19.0,0.03044,0.03043944265809217
19.0,0.03044,0.03043944265809217
17.0,0.04566,0.045659163987138256
20.0,0.03044,0.03043944265809217
21.0,0.03044,0.03043944265809217
15.0,0.04566,0.045659163987138256
17.0,0.0,0.0
16.0,0.01522,0.015219721329046086
16.0,0.0,0.0
