complexity,cost,feature_based_cost
18.0,0.0,0.0
17.0,0.01522,0.0038049303322615215
17.0,0.0,0.0
20.0,0.01522,0.0038049303322615215
17.0,0.0,0.0
16.0,0.0,0.0
20.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
16.0,0.03044,0.007609860664523043
20.0,0.01522,0.0038049303322615215
20.0,0.01522,0.0038049303322615215
15.0,0.03044,0.007609860664523043
17.0,0.01522,0.007609860664523043
17.0,0.01522,0.007609860664523043
16.0,0.03044,0.011414790996784564
19.0,0.03044,0.011414790996784564
17.0,0.0,0.0
16.0,0.01522,0.0038049303322615215
17.0,0.0,0.0
20.0,0.01522,0.0038049303322615215
18.0,0.01522,0.007609860664523043
17.0,0.01522,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
17.0,0.01522,0.007609860664523043
15.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
16.0,0.03044,0.015219721329046086
16.0,0.03044,0.011414790996784564
14.0,0.04566,0.019024651661307606
19.0,0.03044,0.011414790996784564
19.0,0.03044,0.011414790996784564
17.0,0.01522,0.0038049303322615215
16.0,0.03044,0.007609860664523043
16.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
16.0,0.01522,0.0038049303322615215
15.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
16.0,0.03044,0.007609860664523043
15.0,0.04566,0.011414790996784564
19.0,0.03044,0.007609860664523043
19.0,0.03044,0.007609860664523043
14.0,0.04566,0.011414790996784564
14.0,0.06088,0.022829581993569128
13.0,0.0761,0.02663451232583065
19.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
20.0,0.03044,0.007609860664523043
17.0,0.0,0.0
16.0,0.01522,0.007609860664523043
17.0,0.0,0.0
15.0,0.0,0.0
16.0,0.01522,0.007609860664523043
16.0,0.01522,0.0038049303322615215
14.0,0.01522,0.0038049303322615215
20.0,0.01522,0.0038049303322615215
18.0,0.01522,0.007609860664523043
16.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
15.0,0.03044,0.015219721329046086
19.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
20.0,0.03044,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
19.0,0.03044,0.011414790996784564
14.0,0.03044,0.007609860664523043
13.0,0.04566,0.011414790996784564
14.0,0.0761,0.02663451232583065
17.0,0.0,0.0
16.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
18.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
14.0,0.0,0.0
18.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
15.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
19.0,0.01522,0.0038049303322615215
13.0,0.03044,0.007609860664523043
17.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
16.0,0.03044,0.011414790996784564
18.0,0.03044,0.011414790996784564
17.0,0.0,0.0
16.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
18.0,0.01522,0.0038049303322615215
17.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
17.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
19.0,0.03044,0.007609860664523043
17.0,0.04566,0.011414790996784564
20.0,0.03044,0.007609860664523043
21.0,0.03044,0.007609860664523043
15.0,0.04566,0.011414790996784564
17.0,0.0,0.0
16.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
19.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
15.0,0.0,0.0
19.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
15.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
19.0,0.01522,0.0038049303322615215
14.0,0.03044,0.007609860664523043
16.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
15.0,0.03044,0.011414790996784564
18.0,0.03044,0.011414790996784564
16.0,0.0,0.0
15.0,0.01522,0.0038049303322615215
15.0,0.0,0.0
18.0,0.01522,0.0038049303322615215
16.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
19.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
18.0,0.01522,0.007609860664523043
16.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
17.0,0.03044,0.015219721329046086
17.0,0.03044,0.011414790996784564
15.0,0.04566,0.019024651661307606
20.0,0.03044,0.011414790996784564
19.0,0.03044,0.011414790996784564
19.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
18.0,0.01522,0.0038049303322615215
17.0,0.03044,0.007609860664523043
18.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
18.0,0.03044,0.007609860664523043
16.0,0.04566,0.011414790996784564
19.0,0.03044,0.007609860664523043
20.0,0.03044,0.007609860664523043
15.0,0.04566,0.011414790996784564
17.0,0.01522,0.007609860664523043
16.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
17.0,0.01522,0.007609860664523043
17.0,0.03044,0.015219721329046086
16.0,0.03044,0.011414790996784564
16.0,0.03044,0.011414790996784564
19.0,0.03044,0.011414790996784564
16.0,0.03044,0.015219721329046086
14.0,0.04566,0.022829581993569128
16.0,0.03044,0.015219721329046086
15.0,0.03044,0.015219721329046086
15.0,0.04566,0.022829581993569128
16.0,0.03044,0.011414790996784564
15.0,0.04566,0.015219721329046086
16.0,0.03044,0.011414790996784564
18.0,0.04566,0.015219721329046086
13.0,0.0761,0.03043944265809217
19.0,0.03044,0.011414790996784564
18.0,0.04566,0.015219721329046086
18.0,0.01522,0.007609860664523043
17.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
17.0,0.01522,0.007609860664523043
18.0,0.03044,0.015219721329046086
17.0,0.03044,0.011414790996784564
16.0,0.03044,0.011414790996784564
19.0,0.03044,0.011414790996784564
18.0,0.01522,0.007609860664523043
16.0,0.03044,0.015219721329046086
17.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
17.0,0.03044,0.015219721329046086
17.0,0.03044,0.011414790996784564
15.0,0.03044,0.011414790996784564
20.0,0.03044,0.011414790996784564
15.0,0.03044,0.015219721329046086
13.0,0.04566,0.022829581993569128
14.0,0.03044,0.015219721329046086
13.0,0.03044,0.015219721329046086
14.0,0.04566,0.022829581993569128
15.0,0.0761,0.03043944265809217
17.0,0.0,0.0
17.0,0.01522,0.007609860664523043
17.0,0.0,0.0
16.0,0.0,0.0
17.0,0.01522,0.007609860664523043
15.0,0.0,0.0
14.0,0.0,0.0
16.0,0.0,0.0
15.0,0.0,0.0
16.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
15.0,0.03044,0.015219721329046086
16.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
13.0,0.03044,0.015219721329046086
16.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
14.0,0.01522,0.0038049303322615215
15.0,0.03044,0.011414790996784564
15.0,0.03044,0.011414790996784564
18.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
18.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
15.0,0.01522,0.007609860664523043
16.0,0.0,0.0
14.0,0.0,0.0
15.0,0.01522,0.007609860664523043
14.0,0.0,0.0
12.0,0.0,0.0
14.0,0.0,0.0
14.0,0.0,0.0
14.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
14.0,0.03044,0.015219721329046086
15.0,0.01522,0.007609860664523043
14.0,0.01522,0.007609860664523043
11.0,0.03044,0.015219721329046086
18.0,0.01522,0.0038049303322615215
18.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
17.0,0.03044,0.011414790996784564
17.0,0.03044,0.011414790996784564
16.0,0.01522,0.0038049303322615215
16.0,0.03044,0.011414790996784564
14.0,0.01522,0.0038049303322615215
15.0,0.01522,0.0038049303322615215
15.0,0.03044,0.011414790996784564
15.0,0.03044,0.007609860664523043
13.0,0.03044,0.007609860664523043
17.0,0.03044,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
18.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
19.0,0.01522,0.0038049303322615215
18.0,0.03044,0.011414790996784564
17.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
17.0,0.03044,0.011414790996784564
13.0,0.03044,0.007609860664523043
11.0,0.03044,0.007609860664523043
20.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
19.0,0.03044,0.007609860664523043
19.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
17.0,0.03044,0.007609860664523043
19.0,0.03044,0.007609860664523043
17.0,0.04566,0.011414790996784564
21.0,0.03044,0.007609860664523043
20.0,0.03044,0.007609860664523043
15.0,0.04566,0.011414790996784564
19.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
18.0,0.03044,0.007609860664523043
18.0,0.03044,0.007609860664523043
19.0,0.03044,0.007609860664523043
17.0,0.04566,0.011414790996784564
19.0,0.03044,0.011414790996784564
18.0,0.04566,0.015219721329046086
18.0,0.03044,0.011414790996784564
16.0,0.04566,0.015219721329046086
19.0,0.03044,0.011414790996784564
17.0,0.03044,0.011414790996784564
17.0,0.0,0.0
16.0,0.01522,0.007609860664523043
16.0,0.0,0.0
16.0,0.0,0.0
16.0,0.01522,0.007609860664523043
16.0,0.0,0.0
14.0,0.0,0.0
14.0,0.0,0.0
13.0,0.0,0.0
15.0,0.01522,0.007609860664523043
16.0,0.01522,0.007609860664523043
14.0,0.03044,0.015219721329046086
16.0,0.01522,0.007609860664523043
15.0,0.01522,0.007609860664523043
12.0,0.03044,0.015219721329046086
16.0,0.01522,0.0038049303322615215
15.0,0.01522,0.0038049303322615215
13.0,0.01522,0.0038049303322615215
15.0,0.03044,0.011414790996784564
14.0,0.03044,0.011414790996784564
19.0,0.01522,0.0038049303322615215
16.0,0.01522,0.0038049303322615215
19.0,0.01522,0.0038049303322615215
17.0,0.01522,0.0038049303322615215
16.0,0.0,0.0
15.0,0.01522,0.007609860664523043
15.0,0.0,0.0
15.0,0.0,0.0
15.0,0.01522,0.007609860664523043
15.0,0.0,0.0
