complexity,cost,feature_based_cost
14.0,0.0,0.0
12.0,0.24669,0.0
13.0,0.21618,0.0
13.0,0.24669,0.0
13.0,0.563077,0.0
13.0,0.24669,0.0
11.0,0.493379,0.0
13.0,0.28382,0.0
11.0,0.5,0.0
13.0,0.616814,0.0
12.0,0.24669,0.0
10.0,0.493379,0.0
13.0,0.563077,0.0
13.0,0.616814,0.0
9.0,0.993379,0.0
12.0,0.0,0.10809018567639257
12.0,0.24669,0.10809018567639257
11.0,0.28382,0.10809018567639257
11.0,0.24669,0.10809018567639257
12.0,0.616814,0.10809018567639257
14.0,0.0,0.0
12.0,0.21618,0.0
12.0,0.24669,0.0
12.0,0.24669,0.0
12.0,0.563077,0.0
13.0,0.24669,0.10809018567639257
11.0,0.493379,0.10809018567639257
13.0,0.0,0.0
12.0,0.24669,0.0
12.0,0.24669,0.0
13.0,0.28382,0.0
13.0,0.616814,0.0
13.0,0.21618,0.10809018567639257
12.0,0.5,0.10809018567639257
15.0,0.24669,0.0
13.0,0.493379,0.0
13.0,0.563077,0.10809018567639257
12.0,0.0,0.0
11.0,0.24669,0.0
12.0,0.21618,0.0
11.0,0.24669,0.0
12.0,0.563077,0.0
12.0,0.24669,0.10809018567639257
12.0,0.493379,0.10809018567639257
14.0,0.28382,0.0
14.0,0.5,0.0
12.0,0.616814,0.10809018567639257
13.0,0.24669,0.0
12.0,0.493379,0.0
13.0,0.563077,0.10809018567639257
12.0,0.616814,0.0
11.0,0.993379,0.10809018567639257
14.0,0.0,0.0
12.0,0.24669,0.0
12.0,0.28382,0.0
12.0,0.24669,0.0
12.0,0.616814,0.0
11.0,0.0,0.0
9.0,0.24669,0.0
12.0,0.0,0.0
11.0,0.28382,0.0
13.0,0.24669,0.0
12.0,0.0,0.0
10.0,0.24669,0.0
14.0,0.28382,0.0
13.0,0.24669,0.0
11.0,0.616814,0.0
12.0,0.0,0.1419098143236074
11.0,0.21618,0.1419098143236074
12.0,0.24669,0.1419098143236074
11.0,0.24669,0.1419098143236074
12.0,0.563077,0.1419098143236074
10.0,0.0,0.25
9.0,0.24669,0.25
11.0,0.0,0.1419098143236074
10.0,0.24669,0.1419098143236074
11.0,0.21618,0.25
11.0,0.0,0.1419098143236074
10.0,0.21618,0.1419098143236074
11.0,0.24669,0.25
12.0,0.24669,0.1419098143236074
11.0,0.563077,0.25
13.0,0.24669,0.1419098143236074
11.0,0.493379,0.1419098143236074
11.0,0.24669,0.1419098143236074
12.0,0.24669,0.1419098143236074
12.0,0.493379,0.1419098143236074
11.0,0.0,0.0
10.0,0.24669,0.0
11.0,0.24669,0.0
11.0,0.28382,0.0
12.0,0.616814,0.0
10.0,0.0,0.10809018567639257
10.0,0.28382,0.10809018567639257
12.0,0.0,0.0
10.0,0.24669,0.0
11.0,0.24669,0.10809018567639257
10.0,0.0,0.0
9.0,0.24669,0.0
